GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,BDP001
G3701910,1930,North Carolina,370,Wayne,1910,Wayne,53013
G3701910,1940,North Carolina,370,Wayne,1910,Wayne,58328
G3701910,1950,North Carolina,370,Wayne,1910,Wayne,64267
G3701910,1790,North Carolina,370,Wayne,1910,Wayne,6115
G3701910,1800,North Carolina,370,Wayne,1910,Wayne,6772
G3701910,1810,North Carolina,370,Wayne,1910,Wayne,8687
G3701910,1820,North Carolina,370,Wayne,1910,Wayne,9040
G3701910,1830,North Carolina,370,Wayne,1910,Wayne,10331
G3701910,1840,North Carolina,370,Wayne,1910,Wayne,10891
G3701910,1850,North Carolina,370,Wayne,1910,Wayne,13486
G3701910,1860,North Carolina,370,Wayne,1910,Wayne,14905
G3701910,1870,North Carolina,370,Wayne,1910,Wayne,18144
G3701910,1880,North Carolina,370,Wayne,1910,Wayne,24951
G3701910,1890,North Carolina,370,Wayne,1910,Wayne,26100
G3701910,1900,North Carolina,370,Wayne,1910,Wayne,31356
G3701910,1910,North Carolina,370,Wayne,1910,Wayne,35698
G3701910,1920,North Carolina,370,Wayne,1910,Wayne,43640
G3701910,1930,North Carolina,370,Wayne,1910,Wayne,53013
G3701910,1940,North Carolina,370,Wayne,1910,Wayne,58328
G3701910,1950,North Carolina,370,Wayne,1910,Wayne,64267
G3701910,1960,North Carolina,370,Wayne,1910,Wayne,82059
G3701910,1970,North Carolina,37,Wayne,191,Wayne,85408
G3701910,1980,North Carolina,37,Wayne,191,WAYNE COUNTY,97054
G3701910,1990,North Carolina,37,Wayne,191,Wayne County,104666
G3701910,2000,North Carolina,37,Wayne,191,Wayne County,113329
G3701910,2010,North Carolina,37,Wayne County,191,Wayne County,122623
G3701930,1930,North Carolina,370,Wilkes,1930,Wilkes,36162
G3701930,1940,North Carolina,370,Wilkes,1930,Wilkes,43003
G3701930,1950,North Carolina,370,Wilkes,1930,Wilkes,45243
G3701930,1790,North Carolina,370,Wilkes,1930,Wilkes,8157
G3701930,1800,North Carolina,370,Wilkes,1930,Wilkes,7247
G3701930,1810,North Carolina,370,Wilkes,1930,Wilkes,9054
G3701930,1820,North Carolina,370,Wilkes,1930,Wilkes,9967
G3701930,1830,North Carolina,370,Wilkes,1930,Wilkes,11968
G3701930,1840,North Carolina,370,Wilkes,1930,Wilkes,12577
G3701930,1850,North Carolina,370,Wilkes,1930,Wilkes,12099
G3701930,1860,North Carolina,370,Wilkes,1930,Wilkes,14749
G3701930,1870,North Carolina,370,Wilkes,1930,Wilkes,15539
G3701930,1880,North Carolina,370,Wilkes,1930,Wilkes,19181
G3701930,1890,North Carolina,370,Wilkes,1930,Wilkes,22675
G3701930,1900,North Carolina,370,Wilkes,1930,Wilkes,26872
G3701930,1910,North Carolina,370,Wilkes,1930,Wilkes,30282
G3701930,1920,North Carolina,370,Wilkes,1930,Wilkes,32644
G3701930,1930,North Carolina,370,Wilkes,1930,Wilkes,36162
G3701930,1940,North Carolina,370,Wilkes,1930,Wilkes,43003
G3701930,1950,North Carolina,370,Wilkes,1930,Wilkes,45243
G3701930,1960,North Carolina,370,Wilkes,1930,Wilkes,45269
G3701930,1970,North Carolina,37,Wilkes,193,Wilkes,49524
G3701930,1980,North Carolina,37,Wilkes,193,WILKES COUNTY,58657
G3701930,1990,North Carolina,37,Wilkes,193,Wilkes County,59393
G3701930,2000,North Carolina,37,Wilkes,193,Wilkes County,65632
G3701930,2010,North Carolina,37,Wilkes County,193,Wilkes County,69340
G3701950,1930,North Carolina,370,Wilson,1950,Wilson,44914
G3701950,1940,North Carolina,370,Wilson,1950,Wilson,50219
G3701950,1950,North Carolina,370,Wilson,1950,Wilson,54506
G3701950,1860,North Carolina,370,Wilson,1950,Wilson,9720
G3701950,1870,North Carolina,370,Wilson,1950,Wilson,12258
G3701950,1880,North Carolina,370,Wilson,1950,Wilson,16064
G3701950,1890,North Carolina,370,Wilson,1950,Wilson,18644
G3701950,1900,North Carolina,370,Wilson,1950,Wilson,23596
G3701950,1910,North Carolina,370,Wilson,1950,Wilson,28269
G3701950,1920,North Carolina,370,Wilson,1950,Wilson,36813
G3701950,1930,North Carolina,370,Wilson,1950,Wilson,44914
G3701950,1940,North Carolina,370,Wilson,1950,Wilson,50219
G3701950,1950,North Carolina,370,Wilson,1950,Wilson,54506
G3701950,1960,North Carolina,370,Wilson,1950,Wilson,57716
G3701950,1970,North Carolina,37,Wilson,195,Wilson,57486
G3701950,1980,North Carolina,37,Wilson,195,WILSON COUNTY,63132
G3701950,1990,North Carolina,37,Wilson,195,Wilson County,66061
G3701950,2000,North Carolina,37,Wilson,195,Wilson County,73814
G3701950,2010,North Carolina,37,Wilson County,195,Wilson County,81234
G3701970,1930,North Carolina,370,Yadkin,1970,Yadkin,18010
G3701970,1940,North Carolina,370,Yadkin,1970,Yadkin,20657
G3701970,1950,North Carolina,370,Yadkin,1970,Yadkin,22133
G3701970,1860,North Carolina,370,Yadkin,1970,Yadkin,10714
G3701970,1870,North Carolina,370,Yadkin,1970,Yadkin,10697
G3701970,1880,North Carolina,370,Yadkin,1970,Yadkin,12420
G3701970,1890,North Carolina,370,Yadkin,1970,Yadkin,13790
G3701970,1900,North Carolina,370,Yadkin,1970,Yadkin,14083
G3701970,1910,North Carolina,370,Yadkin,1970,Yadkin,15428
G3701970,1920,North Carolina,370,Yadkin,1970,Yadkin,16391
G3701970,1930,North Carolina,370,Yadkin,1970,Yadkin,18010
G3701970,1940,North Carolina,370,Yadkin,1970,Yadkin,20657
G3701970,1950,North Carolina,370,Yadkin,1970,Yadkin,22133
G3701970,1960,North Carolina,370,Yadkin,1970,Yadkin,22804
G3701970,1970,North Carolina,37,Yadkin,197,Yadkin,24599
G3701970,1980,North Carolina,37,Yadkin,197,YADKIN COUNTY,28439
G3701970,1990,North Carolina,37,Yadkin,197,Yadkin County,30488
G3701970,2000,North Carolina,37,Yadkin,197,Yadkin County,36348
G3701970,2010,North Carolina,37,Yadkin County,197,Yadkin County,38406
G3701990,1930,North Carolina,370,Yancey,1990,Yancey,14486
G3701990,1940,North Carolina,370,Yancey,1990,Yancey,17202
G3701990,1950,North Carolina,370,Yancey,1990,Yancey,16306
G3701990,1840,North Carolina,370,Yancey,1990,Yancey,5962
G3701990,1850,North Carolina,370,Yancey,1990,Yancey,8205
G3701990,1860,North Carolina,370,Yancey,1990,Yancey,8655
G3701990,1870,North Carolina,370,Yancey,1990,Yancey,5909
G3701990,1880,North Carolina,370,Yancey,1990,Yancey,7694
G3701990,1890,North Carolina,370,Yancey,1990,Yancey,9490
G3701990,1900,North Carolina,370,Yancey,1990,Yancey,11464
G3701990,1910,North Carolina,370,Yancey,1990,Yancey,12072
G3701990,1920,North Carolina,370,Yancey,1990,Yancey,15093
G3701990,1930,North Carolina,370,Yancey,1990,Yancey,14486
G3701990,1940,North Carolina,370,Yancey,1990,Yancey,17202
G3701990,1950,North Carolina,370,Yancey,1990,Yancey,16306
G3701990,1960,North Carolina,370,Yancey,1990,Yancey,14008
G3701990,1970,North Carolina,37,Yancey,199,Yancey,12629
G3701990,1980,North Carolina,37,Yancey,199,YANCEY COUNTY,14934
G3701990,1990,North Carolina,37,Yancey,199,Yancey County,15419
G3701990,2000,North Carolina,37,Yancey,199,Yancey County,17774
G3701990,2010,North Carolina,37,Yancey County,199,Yancey County,17818
G4500010,1930,South Carolina,450,Abbeville,10,Abbeville,23323
G4500010,1940,South Carolina,450,Abbeville,10,Abbeville,22931
G4500010,1950,South Carolina,450,Abbeville,10,Abbeville,22456
G4500010,1790,South Carolina,450,Abbeville,10,Abbeville,9197
G4500010,1800,South Carolina,450,Abbeville,10,Abbeville,13553
G4500010,1810,South Carolina,450,Abbeville,10,Abbeville,21156
G4500010,1820,South Carolina,450,Abbeville,10,Abbeville,23167
G4500010,1830,South Carolina,450,Abbeville,10,Abbeville,28149
G4500010,1840,South Carolina,450,Abbeville,10,Abbeville,29351
G4500010,1850,South Carolina,450,Abbeville,10,Abbeville,32318
G4500010,1860,South Carolina,450,Abbeville,10,Abbeville,32385
G4500010,1870,South Carolina,450,Abbeville,10,Abbeville,31129
G4500010,1880,South Carolina,450,Abbeville,10,Abbeville,40815
G4500010,1890,South Carolina,450,Abbeville,10,Abbeville,46854
G4500010,1900,South Carolina,450,Abbeville,10,Abbeville,33400
G4500010,1910,South Carolina,450,Abbeville,10,Abbeville,34804
G4500010,1920,South Carolina,450,Abbeville,10,Abbeville,27139
G4500010,1930,South Carolina,450,Abbeville,10,Abbeville,23323
G4500010,1940,South Carolina,450,Abbeville,10,Abbeville,22931
G4500010,1950,South Carolina,450,Abbeville,10,Abbeville,22456
G4500010,1960,South Carolina,450,Abbeville,10,Abbeville,21417
G4500010,1970,South Carolina,45,Abbeville,1,Abbeville,21112
G4500010,1980,South Carolina,45,Abbeville,1,ABBEVILLE COUNTY,22627
G4500010,1990,South Carolina,45,Abbeville,1,Abbeville County,23862
G4500010,2000,South Carolina,45,Abbeville,1,Abbeville County,26167
G4500010,2010,South Carolina,45,Abbeville County,1,Abbeville County,25417
G4500030,1930,South Carolina,450,Aiken,30,Aiken,47403
G4500030,1940,South Carolina,450,Aiken,30,Aiken,49916
G4500030,1950,South Carolina,450,Aiken,30,Aiken,53137
G4500030,1880,South Carolina,450,Aiken,30,Aiken,28112
G4500030,1890,South Carolina,450,Aiken,30,Aiken,31822
G4500030,1900,South Carolina,450,Aiken,30,Aiken,39032
G4500030,1910,South Carolina,450,Aiken,30,Aiken,41849
G4500030,1920,South Carolina,450,Aiken,30,Aiken,45574
G4500030,1930,South Carolina,450,Aiken,30,Aiken,47403
G4500030,1940,South Carolina,450,Aiken,30,Aiken,49916
G4500030,1950,South Carolina,450,Aiken,30,Aiken,53137
G4500030,1960,South Carolina,450,Aiken,30,Aiken,81038
G4500030,1970,South Carolina,45,Aiken,3,Aiken,91023
G4500030,1980,South Carolina,45,Aiken,3,AIKEN COUNTY,105625
G4500030,1990,South Carolina,45,Aiken,3,Aiken County,120940
G4500030,2000,South Carolina,45,Aiken,3,Aiken County,142552
G4500030,2010,South Carolina,45,Aiken County,3,Aiken County,160099
G4500050,1930,South Carolina,450,Allendale,50,Allendale,13294
G4500050,1940,South Carolina,450,Allendale,50,Allendale,13040
G4500050,1950,South Carolina,450,Allendale,50,Allendale,11773
G4500050,1920,South Carolina,450,Allendale,50,Allendale,16098
G4500050,1930,South Carolina,450,Allendale,50,Allendale,13294
G4500050,1940,South Carolina,450,Allendale,50,Allendale,13040
G4500050,1950,South Carolina,450,Allendale,50,Allendale,11773
G4500050,1960,South Carolina,450,Allendale,50,Allendale,11362
G4500050,1970,South Carolina,45,Allendale,5,Allendale,9692
G4500050,1980,South Carolina,45,Allendale,5,ALLENDALE COUNTY,10700
G4500050,1990,South Carolina,45,Allendale,5,Allendale County,11722
G4500050,2000,South Carolina,45,Allendale,5,Allendale County,11211
G4500050,2010,South Carolina,45,Allendale County,5,Allendale County,10419
G4500070,1930,South Carolina,450,Anderson,70,Anderson,80949
G4500070,1940,South Carolina,450,Anderson,70,Anderson,88712
G4500070,1950,South Carolina,450,Anderson,70,Anderson,90664
G4500070,1830,South Carolina,450,Anderson,70,Anderson,17169
G4500070,1840,South Carolina,450,Anderson,70,Anderson,18493
G4500070,1850,South Carolina,450,Anderson,70,Anderson,21475
G4500070,1860,South Carolina,450,Anderson,70,Anderson,22873
G4500070,1870,South Carolina,450,Anderson,70,Anderson,24049
G4500070,1880,South Carolina,450,Anderson,70,Anderson,33612
G4500070,1890,South Carolina,450,Anderson,70,Anderson,43696
G4500070,1900,South Carolina,450,Anderson,70,Anderson,55728
G4500070,1910,South Carolina,450,Anderson,70,Anderson,69568
G4500070,1920,South Carolina,450,Anderson,70,Anderson,76349
G4500070,1930,South Carolina,450,Anderson,70,Anderson,80949
G4500070,1940,South Carolina,450,Anderson,70,Anderson,88712
G4500070,1950,South Carolina,450,Anderson,70,Anderson,90664
G4500070,1960,South Carolina,450,Anderson,70,Anderson,98478
G4500070,1970,South Carolina,45,Anderson,7,Anderson,105474
G4500070,1980,South Carolina,45,Anderson,7,ANDERSON COUNTY,133235
G4500070,1990,South Carolina,45,Anderson,7,Anderson County,145196
G4500070,2000,South Carolina,45,Anderson,7,Anderson County,165740
G4500070,2010,South Carolina,45,Anderson County,7,Anderson County,187126
G4500090,1930,South Carolina,450,Bamberg,90,Bamberg,19410
G4500090,1940,South Carolina,450,Bamberg,90,Bamberg,18643
G4500090,1950,South Carolina,450,Bamberg,90,Bamberg,17533
G4500090,1900,South Carolina,450,Bamberg,90,Bamberg,17296
G4500090,1910,South Carolina,450,Bamberg,90,Bamberg,18544
G4500090,1920,South Carolina,450,Bamberg,90,Bamberg,20962
G4500090,1930,South Carolina,450,Bamberg,90,Bamberg,19410
G4500090,1940,South Carolina,450,Bamberg,90,Bamberg,18643
G4500090,1950,South Carolina,450,Bamberg,90,Bamberg,17533
G4500090,1960,South Carolina,450,Bamberg,90,Bamberg,16274
G4500090,1970,South Carolina,45,Bamberg,9,Bamberg,15950
G4500090,1980,South Carolina,45,Bamberg,9,BAMBERG COUNTY,18118
G4500090,1990,South Carolina,45,Bamberg,9,Bamberg County,16902
G4500090,2000,South Carolina,45,Bamberg,9,Bamberg County,16658
G4500090,2010,South Carolina,45,Bamberg County,9,Bamberg County,15987
G4500110,1930,South Carolina,450,Barnwell,110,Barnwell,21221
G4500110,1940,South Carolina,450,Barnwell,110,Barnwell,20138
G4500110,1950,South Carolina,450,Barnwell,110,Barnwell,17266
G4500110,1800,South Carolina,450,Barnwell,110,Barnwell,7376
G4500110,1810,South Carolina,450,Barnwell,110,Barnwell,12280
G4500110,1820,South Carolina,450,Barnwell,110,Barnwell,14750
G4500110,1830,South Carolina,450,Barnwell,110,Barnwell,19236
G4500110,1840,South Carolina,450,Barnwell,110,Barnwell,21471
G4500110,1850,South Carolina,450,Barnwell,110,Barnwell,26608
G4500110,1860,South Carolina,450,Barnwell,110,Barnwell,30743
G4500110,1870,South Carolina,450,Barnwell,110,Barnwell,35724
G4500110,1880,South Carolina,450,Barnwell,110,Barnwell,39857
G4500110,1890,South Carolina,450,Barnwell,110,Barnwell,44613
G4500110,1900,South Carolina,450,Barnwell,110,Barnwell,35504
G4500110,1910,South Carolina,450,Barnwell,110,Barnwell,34209
G4500110,1920,South Carolina,450,Barnwell,110,Barnwell,23081
G4500110,1930,South Carolina,450,Barnwell,110,Barnwell,21221
G4500110,1940,South Carolina,450,Barnwell,110,Barnwell,20138
G4500110,1950,South Carolina,450,Barnwell,110,Barnwell,17266
G4500110,1960,South Carolina,450,Barnwell,110,Barnwell,17659
G4500110,1970,South Carolina,45,Barnwell,11,Barnwell,17176
G4500110,1980,South Carolina,45,Barnwell,11,BARNWELL COUNTY,19868
G4500110,1990,South Carolina,45,Barnwell,11,Barnwell County,20293
G4500110,2000,South Carolina,45,Barnwell,11,Barnwell County,23478
G4500110,2010,South Carolina,45,Barnwell County,11,Barnwell County,22621
G4500130,1930,South Carolina,450,Beaufort,130,Beaufort,21815
G4500130,1940,South Carolina,450,Beaufort,130,Beaufort,22037
G4500130,1950,South Carolina,450,Beaufort,130,Beaufort,26993
G4500130,1790,South Carolina,450,Beaufort,130,Beaufort,18753
G4500130,1800,South Carolina,450,Beaufort,130,Beaufort,20428
G4500130,1810,South Carolina,450,Beaufort,130,Beaufort,25887
G4500130,1820,South Carolina,450,Beaufort,130,Beaufort,32199
G4500130,1830,South Carolina,450,Beaufort,130,Beaufort,37032
G4500130,1840,South Carolina,450,Beaufort,130,Beaufort,35794
G4500130,1850,South Carolina,450,Beaufort,130,Beaufort,38805
G4500130,1860,South Carolina,450,Beaufort,130,Beaufort,40053
G4500130,1870,South Carolina,450,Beaufort,130,Beaufort,34359
G4500130,1880,South Carolina,450,Beaufort,130,Beaufort,30176
G4500130,1890,South Carolina,450,Beaufort,130,Beaufort,34119
G4500130,1900,South Carolina,450,Beaufort,130,Beaufort,35495
G4500130,1910,South Carolina,450,Beaufort,130,Beaufort,30355
G4500130,1920,South Carolina,450,Beaufort,130,Beaufort,22269
G4500130,1930,South Carolina,450,Beaufort,130,Beaufort,21815
G4500130,1940,South Carolina,450,Beaufort,130,Beaufort,22037
G4500130,1950,South Carolina,450,Beaufort,130,Beaufort,26993
G4500130,1960,South Carolina,450,Beaufort,130,Beaufort,44187
G4500130,1970,South Carolina,45,Beaufort,13,Beaufort,51136
G4500130,1980,South Carolina,45,Beaufort,13,BEAUFORT COUNTY,65364
G4500130,1990,South Carolina,45,Beaufort,13,Beaufort County,86425
G4500130,2000,South Carolina,45,Beaufort,13,Beaufort County,120937
G4500130,2010,South Carolina,45,Beaufort County,13,Beaufort County,162233
G4500150,1930,South Carolina,450,Berkeley,150,Berkeley,22236
G4500150,1940,South Carolina,450,Berkeley,150,Berkeley,27128
G4500150,1950,South Carolina,450,Berkeley,150,Berkeley,30251
G4500150,1890,South Carolina,450,Berkeley,150,Berkeley,55428
G4500150,1900,South Carolina,450,Berkeley,150,Berkeley,30454
G4500150,1910,South Carolina,450,Berkeley,150,Berkeley,23487
G4500150,1920,South Carolina,450,Berkeley,150,Berkeley,22558
G4500150,1930,South Carolina,450,Berkeley,150,Berkeley,22236
G4500150,1940,South Carolina,450,Berkeley,150,Berkeley,27128
G4500150,1950,South Carolina,450,Berkeley,150,Berkeley,30251
G4500150,1960,South Carolina,450,Berkeley,150,Berkeley,38196
G4500150,1970,South Carolina,45,Berkeley,15,Berkeley,56199
G4500150,1980,South Carolina,45,Berkeley,15,BERKELEY COUNTY,94727
G4500150,1990,South Carolina,45,Berkeley,15,Berkeley County,128776
G4500150,2000,South Carolina,45,Berkeley,15,Berkeley County,142651
G4500150,2010,South Carolina,45,Berkeley County,15,Berkeley County,177843
G4500170,1930,South Carolina,450,Calhoun,170,Calhoun,16707
G4500170,1940,South Carolina,450,Calhoun,170,Calhoun,16229
G4500170,1950,South Carolina,450,Calhoun,170,Calhoun,14753
G4500170,1910,South Carolina,450,Calhoun,170,Calhoun,16634
G4500170,1920,South Carolina,450,Calhoun,170,Calhoun,18384
G4500170,1930,South Carolina,450,Calhoun,170,Calhoun,16707
G4500170,1940,South Carolina,450,Calhoun,170,Calhoun,16229
G4500170,1950,South Carolina,450,Calhoun,170,Calhoun,14753
G4500170,1960,South Carolina,450,Calhoun,170,Calhoun,12256
G4500170,1970,South Carolina,45,Calhoun,17,Calhoun,10780
G4500170,1980,South Carolina,45,Calhoun,17,CALHOUN COUNTY,12206
G4500170,1990,South Carolina,45,Calhoun,17,Calhoun County,12753
G4500170,2000,South Carolina,45,Calhoun,17,Calhoun County,15185
G4500170,2010,South Carolina,45,Calhoun County,17,Calhoun County,15175
G4509015,1900,South Carolina,450,Catawba Reservation,9015,Catawba Reservation,
G4500190,1930,South Carolina,450,Charleston,190,Charleston,101050
G4500190,1940,South Carolina,450,Charleston,190,Charleston,121105
G4500190,1950,South Carolina,450,Charleston,190,Charleston,164856
G4500190,1790,South Carolina,450,Charleston,190,Charleston,66985
G4500190,1800,South Carolina,450,Charleston,190,Charleston,57480
G4500190,1810,South Carolina,450,Charleston,190,Charleston,63179
G4500190,1820,South Carolina,450,Charleston,190,Charleston,80212
G4500190,1830,South Carolina,450,Charleston,190,Charleston,86338
G4500190,1840,South Carolina,450,Charleston,190,Charleston,82661
G4500190,1850,South Carolina,450,Charleston,190,Charleston,72805
G4500190,1860,South Carolina,450,Charleston,190,Charleston,70100
G4500190,1870,South Carolina,450,Charleston,190,Charleston,88863
G4500190,1880,South Carolina,450,Charleston,190,Charleston,102800
G4500190,1890,South Carolina,450,Charleston,190,Charleston,59903
G4500190,1900,South Carolina,450,Charleston,190,Charleston,88006
G4500190,1910,South Carolina,450,Charleston,190,Charleston,88594
G4500190,1920,South Carolina,450,Charleston,190,Charleston,108450
G4500190,1930,South Carolina,450,Charleston,190,Charleston,101050
G4500190,1940,South Carolina,450,Charleston,190,Charleston,121105
G4500190,1950,South Carolina,450,Charleston,190,Charleston,164856
G4500190,1960,South Carolina,450,Charleston,190,Charleston,216382
G4500190,1970,South Carolina,45,Charleston,19,Charleston,247650
G4500190,1980,South Carolina,45,Charleston,19,CHARLESTON COUNTY,276974
G4500190,1990,South Carolina,45,Charleston,19,Charleston County,295039
G4500190,2000,South Carolina,45,Charleston,19,Charleston County,309969
G4500190,2010,South Carolina,45,Charleston County,19,Charleston County,350209
G4500210,1930,South Carolina,450,Cherokee,210,Cherokee,32201
G4500210,1940,South Carolina,450,Cherokee,210,Cherokee,33290
G4500210,1950,South Carolina,450,Cherokee,210,Cherokee,34992
G4500210,1900,South Carolina,450,Cherokee,210,Cherokee,21359
G4500210,1910,South Carolina,450,Cherokee,210,Cherokee,26179
G4500210,1920,South Carolina,450,Cherokee,210,Cherokee,27570
G4500210,1930,South Carolina,450,Cherokee,210,Cherokee,32201
G4500210,1940,South Carolina,450,Cherokee,210,Cherokee,33290
G4500210,1950,South Carolina,450,Cherokee,210,Cherokee,34992
G4500210,1960,South Carolina,450,Cherokee,210,Cherokee,35205
G4500210,1970,South Carolina,45,Cherokee,21,Cherokee,36791
G4500210,1980,South Carolina,45,Cherokee,21,CHEROKEE COUNTY,40983
G4500210,1990,South Carolina,45,Cherokee,21,Cherokee County,44506
G4500210,2000,South Carolina,45,Cherokee,21,Cherokee County,52537
G4500210,2010,South Carolina,45,Cherokee County,21,Cherokee County,55342
G4500230,1930,South Carolina,450,Chester,230,Chester,31803
G4500230,1940,South Carolina,450,Chester,230,Chester,32579
G4500230,1950,South Carolina,450,Chester,230,Chester,32597
G4500230,1790,South Carolina,450,Chester,230,Chester,6866
G4500230,1800,South Carolina,450,Chester,230,Chester,8185
G4500230,1810,South Carolina,450,Chester,230,Chester,11479
G4500230,1820,South Carolina,450,Chester,230,Chester,14189
G4500230,1830,South Carolina,450,Chester,230,Chester,17182
G4500230,1840,South Carolina,450,Chester,230,Chester,17747
G4500230,1850,South Carolina,450,Chester,230,Chester,18038
G4500230,1860,South Carolina,450,Chester,230,Chester,18122
G4500230,1870,South Carolina,450,Chester,230,Chester,18805
G4500230,1880,South Carolina,450,Chester,230,Chester,24153
G4500230,1890,South Carolina,450,Chester,230,Chester,26660
G4500230,1900,South Carolina,450,Chester,230,Chester,28616
G4500230,1910,South Carolina,450,Chester,230,Chester,29425
G4500230,1920,South Carolina,450,Chester,230,Chester,33389
G4500230,1930,South Carolina,450,Chester,230,Chester,31803
G4500230,1940,South Carolina,450,Chester,230,Chester,32579
G4500230,1950,South Carolina,450,Chester,230,Chester,32597
G4500230,1960,South Carolina,450,Chester,230,Chester,30888
G4500230,1970,South Carolina,45,Chester,23,Chester,29811
G4500230,1980,South Carolina,45,Chester,23,CHESTER COUNTY,30148
G4500230,1990,South Carolina,45,Chester,23,Chester County,32170
G4500230,2000,South Carolina,45,Chester,23,Chester County,34068
G4500230,2010,South Carolina,45,Chester County,23,Chester County,33140
G4500250,1930,South Carolina,450,Chesterfield,250,Chesterfield,34334
G4500250,1940,South Carolina,450,Chesterfield,250,Chesterfield,35963
G4500250,1950,South Carolina,450,Chesterfield,250,Chesterfield,36236
G4500250,1800,South Carolina,450,Chesterfield,250,Chesterfield,5216
G4500250,1810,South Carolina,450,Chesterfield,250,Chesterfield,5564
G4500250,1820,South Carolina,450,Chesterfield,250,Chesterfield,6645
G4500250,1830,South Carolina,450,Chesterfield,250,Chesterfield,8472
G4500250,1840,South Carolina,450,Chesterfield,250,Chesterfield,8574
G4500250,1850,South Carolina,450,Chesterfield,250,Chesterfield,10790
G4500250,1860,South Carolina,450,Chesterfield,250,Chesterfield,11834
G4500250,1870,South Carolina,450,Chesterfield,250,Chesterfield,10584
G4500250,1880,South Carolina,450,Chesterfield,250,Chesterfield,16345
G4500250,1890,South Carolina,450,Chesterfield,250,Chesterfield,18468
G4500250,1900,South Carolina,450,Chesterfield,250,Chesterfield,20401
G4500250,1910,South Carolina,450,Chesterfield,250,Chesterfield,26301
G4500250,1920,South Carolina,450,Chesterfield,250,Chesterfield,31969
G4500250,1930,South Carolina,450,Chesterfield,250,Chesterfield,34334
G4500250,1940,South Carolina,450,Chesterfield,250,Chesterfield,35963
G4500250,1950,South Carolina,450,Chesterfield,250,Chesterfield,36236
G4500250,1960,South Carolina,450,Chesterfield,250,Chesterfield,33717
G4500250,1970,South Carolina,45,Chesterfield,25,Chesterfield,33667
G4500250,1980,South Carolina,45,Chesterfield,25,CHESTERFIELD COUNTY,38161
G4500250,1990,South Carolina,45,Chesterfield,25,Chesterfield County,38577
G4500250,2000,South Carolina,45,Chesterfield,25,Chesterfield County,42768
G4500250,2010,South Carolina,45,Chesterfield County,25,Chesterfield County,46734
G4500270,1930,South Carolina,450,Clarendon,270,Clarendon,30036
G4500270,1940,South Carolina,450,Clarendon,270,Clarendon,31500
G4500270,1950,South Carolina,450,Clarendon,270,Clarendon,32215
G4500270,1790,South Carolina,450,Clarendon,270,Clarendon,2392
G4500270,1860,South Carolina,450,Clarendon,270,Clarendon,13095
G4500270,1870,South Carolina,450,Clarendon,270,Clarendon,14038
G4500270,1880,South Carolina,450,Clarendon,270,Clarendon,19190
G4500270,1890,South Carolina,450,Clarendon,270,Clarendon,23233
G4500270,1900,South Carolina,450,Clarendon,270,Clarendon,28184
G4500270,1910,South Carolina,450,Clarendon,270,Clarendon,32188
G4500270,1920,South Carolina,450,Clarendon,270,Clarendon,34878
G4500270,1930,South Carolina,450,Clarendon,270,Clarendon,30036
G4500270,1940,South Carolina,450,Clarendon,270,Clarendon,31500
G4500270,1950,South Carolina,450,Clarendon,270,Clarendon,32215
G4500270,1960,South Carolina,450,Clarendon,270,Clarendon,29490
G4500270,1970,South Carolina,45,Clarendon,27,Clarendon,25604
G4500270,1980,South Carolina,45,Clarendon,27,CLARENDON COUNTY,27464
G4500270,1990,South Carolina,45,Clarendon,27,Clarendon County,28450
G4500270,2000,South Carolina,45,Clarendon,27,Clarendon County,32502
G4500270,2010,South Carolina,45,Clarendon County,27,Clarendon County,34971
G4500290,1930,South Carolina,450,Colleton,290,Colleton,25821
G4500290,1940,South Carolina,450,Colleton,290,Colleton,26268
G4500290,1950,South Carolina,450,Colleton,290,Colleton,28242
G4500290,1800,South Carolina,450,Colleton,290,Colleton,24903
G4500290,1810,South Carolina,450,Colleton,290,Colleton,26359
G4500290,1820,South Carolina,450,Colleton,290,Colleton,26404
G4500290,1830,South Carolina,450,Colleton,290,Colleton,27256
G4500290,1840,South Carolina,450,Colleton,290,Colleton,25548
G4500290,1850,South Carolina,450,Colleton,290,Colleton,39505
G4500290,1860,South Carolina,450,Colleton,290,Colleton,41916
G4500290,1870,South Carolina,450,Colleton,290,Colleton,25410
G4500290,1880,South Carolina,450,Colleton,290,Colleton,36386
G4500290,1890,South Carolina,450,Colleton,290,Colleton,40293
G4500290,1900,South Carolina,450,Colleton,290,Colleton,33452
G4500290,1910,South Carolina,450,Colleton,290,Colleton,35390
G4500290,1920,South Carolina,450,Colleton,290,Colleton,29897
G4500290,1930,South Carolina,450,Colleton,290,Colleton,25821
G4500290,1940,South Carolina,450,Colleton,290,Colleton,26268
G4500290,1950,South Carolina,450,Colleton,290,Colleton,28242
G4500290,1960,South Carolina,450,Colleton,290,Colleton,27816
G4500290,1970,South Carolina,45,Colleton,29,Colleton,27622
G4500290,1980,South Carolina,45,Colleton,29,COLLETON COUNTY,31776
G4500290,1990,South Carolina,45,Colleton,29,Colleton County,34377
G4500290,2000,South Carolina,45,Colleton,29,Colleton County,38264
G4500290,2010,South Carolina,45,Colleton County,29,Colleton County,38892
G4500310,1930,South Carolina,450,Darlington,310,Darlington,41427
G4500310,1940,South Carolina,450,Darlington,310,Darlington,45198
